parent,vars,id,creation_time,psynet_version,deployment_id,deposited,inherited,inherited_from,module_id,local_key,key_within_module,key_within_experiment,export_path,is_global,module_state_id,participant_id,trial_id,node_id,network_id,description,personal,content_id,host_path,url,is_folder,data_type,extension,storage,node_definition,type,input_path,obfuscate,md5_contents,size_mb,deposit_time_sec,used_cache,class,object_type,file_system_path
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 590}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_590__prompt/2fd744bb9c4b78cbab522e63faf18602.mp4""}",590,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_590__prompt,label_experiment/nodes/node_590__prompt,label_experiment/nodes/node_590__prompt.mp4,,,,,590,590,,False,2fd744bb9c4b78cbab522e63faf18602,cached/label_experiment/nodes/node_590__prompt/2fd744bb9c4b78cbab522e63faf18602.mp4,/static/assets/cached/label_experiment/nodes/node_590__prompt/2fd744bb9c4b78cbab522e63faf18602.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-22_0-24.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-22_0-24.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_590__prompt/2fd744bb9c4b78cbab522e63faf18602.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 591}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_591__prompt/59a75668609d1c8aa3744fc9bf71b9fc.mp4""}",591,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_591__prompt,label_experiment/nodes/node_591__prompt,label_experiment/nodes/node_591__prompt.mp4,,,,,591,591,,False,59a75668609d1c8aa3744fc9bf71b9fc,cached/label_experiment/nodes/node_591__prompt/59a75668609d1c8aa3744fc9bf71b9fc.mp4,/static/assets/cached/label_experiment/nodes/node_591__prompt/59a75668609d1c8aa3744fc9bf71b9fc.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-3_0-16.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-3_0-16.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_591__prompt/59a75668609d1c8aa3744fc9bf71b9fc.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 592}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_592__prompt/7b3fd86f7eb6e5264f593fab2d1a7bd6.mp4""}",592,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_592__prompt,label_experiment/nodes/node_592__prompt,label_experiment/nodes/node_592__prompt.mp4,,,,,592,592,,False,7b3fd86f7eb6e5264f593fab2d1a7bd6,cached/label_experiment/nodes/node_592__prompt/7b3fd86f7eb6e5264f593fab2d1a7bd6.mp4,/static/assets/cached/label_experiment/nodes/node_592__prompt/7b3fd86f7eb6e5264f593fab2d1a7bd6.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-19_0-29.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-19_0-29.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_592__prompt/7b3fd86f7eb6e5264f593fab2d1a7bd6.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 593}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_593__prompt/0a3ec326818b06aeb9a4b7b80d9157fe.mp4""}",593,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_593__prompt,label_experiment/nodes/node_593__prompt,label_experiment/nodes/node_593__prompt.mp4,,,,,593,593,,False,0a3ec326818b06aeb9a4b7b80d9157fe,cached/label_experiment/nodes/node_593__prompt/0a3ec326818b06aeb9a4b7b80d9157fe.mp4,/static/assets/cached/label_experiment/nodes/node_593__prompt/0a3ec326818b06aeb9a4b7b80d9157fe.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-2_0-9.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-2_0-9.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_593__prompt/0a3ec326818b06aeb9a4b7b80d9157fe.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 594}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_594__prompt/31daf3833930d0a20fdc2976a6704e25.mp4""}",594,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_594__prompt,label_experiment/nodes/node_594__prompt,label_experiment/nodes/node_594__prompt.mp4,,,,,594,594,,False,31daf3833930d0a20fdc2976a6704e25,cached/label_experiment/nodes/node_594__prompt/31daf3833930d0a20fdc2976a6704e25.mp4,/static/assets/cached/label_experiment/nodes/node_594__prompt/31daf3833930d0a20fdc2976a6704e25.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-30_0-32.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-30_0-32.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_594__prompt/31daf3833930d0a20fdc2976a6704e25.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 595}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_595__prompt/895ace23e53e31b00a2022015596c38c.mp4""}",595,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_595__prompt,label_experiment/nodes/node_595__prompt,label_experiment/nodes/node_595__prompt.mp4,,,,,595,595,,False,895ace23e53e31b00a2022015596c38c,cached/label_experiment/nodes/node_595__prompt/895ace23e53e31b00a2022015596c38c.mp4,/static/assets/cached/label_experiment/nodes/node_595__prompt/895ace23e53e31b00a2022015596c38c.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-29_0-32.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-29_0-32.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_595__prompt/895ace23e53e31b00a2022015596c38c.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 596}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_596__prompt/abddeb57d5b569552c01cdbd5988a689.mp4""}",596,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_596__prompt,label_experiment/nodes/node_596__prompt,label_experiment/nodes/node_596__prompt.mp4,,,,,596,596,,False,abddeb57d5b569552c01cdbd5988a689,cached/label_experiment/nodes/node_596__prompt/abddeb57d5b569552c01cdbd5988a689.mp4,/static/assets/cached/label_experiment/nodes/node_596__prompt/abddeb57d5b569552c01cdbd5988a689.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-5_0-8.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-5_0-8.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_596__prompt/abddeb57d5b569552c01cdbd5988a689.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 597}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_597__prompt/b98a758c6fb2c35f2b32f7419379dc87.mp4""}",597,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_597__prompt,label_experiment/nodes/node_597__prompt,label_experiment/nodes/node_597__prompt.mp4,,,,,597,597,,False,b98a758c6fb2c35f2b32f7419379dc87,cached/label_experiment/nodes/node_597__prompt/b98a758c6fb2c35f2b32f7419379dc87.mp4,/static/assets/cached/label_experiment/nodes/node_597__prompt/b98a758c6fb2c35f2b32f7419379dc87.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-11_0-29.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-11_0-29.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_597__prompt/b98a758c6fb2c35f2b32f7419379dc87.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 598}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_598__prompt/c4b73c09e454464369a32643096cfe38.mp4""}",598,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_598__prompt,label_experiment/nodes/node_598__prompt,label_experiment/nodes/node_598__prompt.mp4,,,,,598,598,,False,c4b73c09e454464369a32643096cfe38,cached/label_experiment/nodes/node_598__prompt/c4b73c09e454464369a32643096cfe38.mp4,/static/assets/cached/label_experiment/nodes/node_598__prompt/c4b73c09e454464369a32643096cfe38.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-7_0-34.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-7_0-34.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_598__prompt/c4b73c09e454464369a32643096cfe38.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 599}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_599__prompt/4f426052722ce75b1ae38e9069f3b595.mp4""}",599,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_599__prompt,label_experiment/nodes/node_599__prompt,label_experiment/nodes/node_599__prompt.mp4,,,,,599,599,,False,4f426052722ce75b1ae38e9069f3b595,cached/label_experiment/nodes/node_599__prompt/4f426052722ce75b1ae38e9069f3b595.mp4,/static/assets/cached/label_experiment/nodes/node_599__prompt/4f426052722ce75b1ae38e9069f3b595.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-26_0-30.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-26_0-30.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_599__prompt/4f426052722ce75b1ae38e9069f3b595.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 600}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_600__prompt/95630709a228c8a7f12e3f364bfddbb0.mp4""}",600,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_600__prompt,label_experiment/nodes/node_600__prompt,label_experiment/nodes/node_600__prompt.mp4,,,,,600,600,,False,95630709a228c8a7f12e3f364bfddbb0,cached/label_experiment/nodes/node_600__prompt/95630709a228c8a7f12e3f364bfddbb0.mp4,/static/assets/cached/label_experiment/nodes/node_600__prompt/95630709a228c8a7f12e3f364bfddbb0.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-13_0-19.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-13_0-19.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_600__prompt/95630709a228c8a7f12e3f364bfddbb0.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 601}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_601__prompt/45d421f56dd346331dd7435f63d64f01.mp4""}",601,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_601__prompt,label_experiment/nodes/node_601__prompt,label_experiment/nodes/node_601__prompt.mp4,,,,,601,601,,False,45d421f56dd346331dd7435f63d64f01,cached/label_experiment/nodes/node_601__prompt/45d421f56dd346331dd7435f63d64f01.mp4,/static/assets/cached/label_experiment/nodes/node_601__prompt/45d421f56dd346331dd7435f63d64f01.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-20_0-29.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-20_0-29.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_601__prompt/45d421f56dd346331dd7435f63d64f01.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 602}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_602__prompt/ad36acbc482c6f1bba5b06bbdabe500a.mp4""}",602,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_602__prompt,label_experiment/nodes/node_602__prompt,label_experiment/nodes/node_602__prompt.mp4,,,,,602,602,,False,ad36acbc482c6f1bba5b06bbdabe500a,cached/label_experiment/nodes/node_602__prompt/ad36acbc482c6f1bba5b06bbdabe500a.mp4,/static/assets/cached/label_experiment/nodes/node_602__prompt/ad36acbc482c6f1bba5b06bbdabe500a.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-8_0-10.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-8_0-10.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_602__prompt/ad36acbc482c6f1bba5b06bbdabe500a.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 603}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_603__prompt/65a6a52428d56e1fbb67d1a8c1765e32.mp4""}",603,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_603__prompt,label_experiment/nodes/node_603__prompt,label_experiment/nodes/node_603__prompt.mp4,,,,,603,603,,False,65a6a52428d56e1fbb67d1a8c1765e32,cached/label_experiment/nodes/node_603__prompt/65a6a52428d56e1fbb67d1a8c1765e32.mp4,/static/assets/cached/label_experiment/nodes/node_603__prompt/65a6a52428d56e1fbb67d1a8c1765e32.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-13_0-30.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-13_0-30.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_603__prompt/65a6a52428d56e1fbb67d1a8c1765e32.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 604}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_604__prompt/10271f8595c7ed3d8b45a53aaa18e9e4.mp4""}",604,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_604__prompt,label_experiment/nodes/node_604__prompt,label_experiment/nodes/node_604__prompt.mp4,,,,,604,604,,False,10271f8595c7ed3d8b45a53aaa18e9e4,cached/label_experiment/nodes/node_604__prompt/10271f8595c7ed3d8b45a53aaa18e9e4.mp4,/static/assets/cached/label_experiment/nodes/node_604__prompt/10271f8595c7ed3d8b45a53aaa18e9e4.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-15_0-16.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-15_0-16.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_604__prompt/10271f8595c7ed3d8b45a53aaa18e9e4.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 605}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_605__prompt/5eae4ec888be2d9cd224da9e41a04138.mp4""}",605,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_605__prompt,label_experiment/nodes/node_605__prompt,label_experiment/nodes/node_605__prompt.mp4,,,,,605,605,,False,5eae4ec888be2d9cd224da9e41a04138,cached/label_experiment/nodes/node_605__prompt/5eae4ec888be2d9cd224da9e41a04138.mp4,/static/assets/cached/label_experiment/nodes/node_605__prompt/5eae4ec888be2d9cd224da9e41a04138.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-17_0-24.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-17_0-24.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_605__prompt/5eae4ec888be2d9cd224da9e41a04138.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 606}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_606__prompt/233f550f7f1b5f8420c5d693d701c16c.mp4""}",606,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_606__prompt,label_experiment/nodes/node_606__prompt,label_experiment/nodes/node_606__prompt.mp4,,,,,606,606,,False,233f550f7f1b5f8420c5d693d701c16c,cached/label_experiment/nodes/node_606__prompt/233f550f7f1b5f8420c5d693d701c16c.mp4,/static/assets/cached/label_experiment/nodes/node_606__prompt/233f550f7f1b5f8420c5d693d701c16c.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-1_0-17.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-1_0-17.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_606__prompt/233f550f7f1b5f8420c5d693d701c16c.mp4
"{""py/object"": ""psynet.trial.static.StaticNode"", ""identifiers"": {""id"": 607}}","{""file_system_path"": ""/psynet-data/assets/cached/label_experiment/nodes/node_607__prompt/687d465ec7f47c4f1464b1dd7595b44c.mp4""}",607,2026-03-09 18:02:10,13.1.1,image-stimulus-set-from-directory-demo__mode=live__launch=2026-03-09--18-02-10,True,False,,label_experiment,prompt,nodes/node_607__prompt,label_experiment/nodes/node_607__prompt,label_experiment/nodes/node_607__prompt.mp4,,,,,607,607,,False,687d465ec7f47c4f1464b1dd7595b44c,cached/label_experiment/nodes/node_607__prompt/687d465ec7f47c4f1464b1dd7595b44c.mp4,/static/assets/cached/label_experiment/nodes/node_607__prompt/687d465ec7f47c4f1464b1dd7595b44c.mp4,False,,.mp4,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/psynet-data/assets""}","{""name"": ""0-3_0-26.mp4""}",CachedAsset,input/experiment/participant-group-1/block-a/0-3_0-26.mp4,1,,,,True,CachedAsset,Asset,/psynet-data/assets/cached/label_experiment/nodes/node_607__prompt/687d465ec7f47c4f1464b1dd7595b44c.mp4
