vars,id,creation_time,failed,failed_reason,time_of_death,type,participant_id,question,answer,page_type,successful_validation,client_ip_address,metadata_,class,object_type
{},1282,2026-02-26 19:43:39,False,,,Response,31,question_page,running,ModularPage,True,102.89.75.182,"{""time_taken"": 15.543, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:47:19.016Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:47:27.748Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:47:27.749Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:47:27.749Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:47:27.750Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:47:27.751Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_6__prompt/f4dea4f6d3b68d3b8bb90a7bda31f1ae.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1283,2026-02-26 19:43:57,False,,,Response,31,question_page,runing,ModularPage,True,102.89.75.182,"{""time_taken"": 13.063, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:47:39.602Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:47:44.137Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:47:44.137Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:47:44.138Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:47:44.138Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:47:44.140Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_36__prompt/3871634d52171ca0028c309037ba2dc7.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1284,2026-02-26 19:44:17,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 14.323, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:47:58.165Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:48:02.061Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:48:02.061Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:48:02.062Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:48:02.062Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:48:02.065Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_33__prompt/69b10bd425a1dc8f29b5f3cde417fc3a.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1285,2026-02-26 19:44:46,False,,,Response,31,question_page,runing,ModularPage,True,102.89.75.182,"{""time_taken"": 23.727, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:48:17.862Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:48:22.328Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:48:22.328Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:48:22.329Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:48:22.329Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:48:22.331Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2026-02-26T19:48:32.979Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2026-02-26T19:48:32.979Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2026-02-26T19:48:32.979Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:48:32.980Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:48:32.980Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:48:32.989Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:48:32.990Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:48:32.990Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_3__prompt/d006d09e184494ab98c0829eae25c9e9.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1286,2026-02-26 19:45:09,False,,,Response,31,question_page,running,ModularPage,True,102.89.75.182,"{""time_taken"": 17.912, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:48:46.561Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:48:50.293Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:48:50.294Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:48:50.295Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:48:50.295Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:48:50.296Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2026-02-26T19:49:00.803Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2026-02-26T19:49:00.804Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2026-02-26T19:49:00.804Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:49:00.804Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:49:00.805Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:49:00.818Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:49:00.820Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:49:00.821Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_23__prompt/53226b4509ac93144b8b5e115dc4baf4.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1287,2026-02-26 19:45:26,False,,,Response,31,question_page,running,ModularPage,True,102.89.75.182,"{""time_taken"": 11.693, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:49:09.511Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:49:14.444Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:49:14.444Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:49:14.445Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:49:14.445Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:49:14.447Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_15__prompt/012aaf4cb2d1daa3a7cd514641c1ab60.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1288,2026-02-26 19:45:47,False,,,Response,31,question_page,running,ModularPage,True,102.89.75.182,"{""time_taken"": 16.444, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:49:26.005Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:49:30.817Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:49:30.818Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:49:30.818Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:49:30.819Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:49:30.820Z"", ""info"": null}, {""eventType"": ""promptEnd"", ""localTime"": ""2026-02-26T19:49:41.473Z"", ""info"": null}, {""eventType"": ""trialFinish"", ""localTime"": ""2026-02-26T19:49:41.473Z"", ""info"": null}, {""eventType"": ""trialFinished"", ""localTime"": ""2026-02-26T19:49:41.473Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:49:41.474Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:49:41.474Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:49:41.482Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:49:41.483Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:49:41.483Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_35__prompt/2d726fc88751d2cc6130d3aaf15df520.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1289,2026-02-26 19:46:01,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 9.336, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:49:47.287Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:49:51.317Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:49:51.317Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:49:51.317Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:49:51.318Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:49:51.320Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_27__prompt/fbf6f6f85111d8dd1c1022312126f032.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1290,2026-02-26 19:46:17,False,,,Response,31,question_page,walking,ModularPage,True,102.89.75.182,"{""time_taken"": 10.085, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:50:02.066Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:50:06.884Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:50:06.884Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:50:06.885Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:50:06.885Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:50:06.887Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_16__prompt/1a88c06dfdedb93349fe80f44658696c.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1291,2026-02-26 19:46:26,False,,,Response,31,question_page,runing,ModularPage,True,102.89.75.182,"{""time_taken"": 6.692, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:50:14.688Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:50:16.360Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:50:16.361Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:50:16.361Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:50:16.362Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:50:16.363Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_9__prompt/aa0fcb174356911eeb5d14c713ccaa1c.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1292,2026-02-26 19:46:35,False,,,Response,31,question_page,running,ModularPage,True,102.89.75.182,"{""time_taken"": 6.857, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:50:23.424Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:50:26.204Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:50:26.204Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:50:26.205Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:50:26.206Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:50:26.207Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_2__prompt/d7a4458e8d1345a6853cbdfb73ec3709.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1293,2026-02-26 19:46:50,False,,,Response,31,question_page,runing,ModularPage,True,102.89.75.182,"{""time_taken"": 10.303, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:50:34.560Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:50:39.545Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:50:39.546Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:50:39.548Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:50:39.549Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:50:39.551Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_34__prompt/f4e2eeab7c99997ffb1b20f68bf0c866.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
{},1294,2026-02-26 19:47:01,False,,,Response,31,question_page,runing,ModularPage,True,102.89.75.182,"{""time_taken"": 8.893, ""platform"": ""Chrome 145.0.0.0 on Windows 10 64-bit"", ""download_speed_megabits_per_sec"": 1.1, ""event_log"": [{""eventType"": ""trialConstruct"", ""localTime"": ""2026-02-26T19:50:46.985Z"", ""info"": null}, {""eventType"": ""trialPrepare"", ""localTime"": ""2026-02-26T19:50:47.984Z"", ""info"": null}, {""eventType"": ""trialStart"", ""localTime"": ""2026-02-26T19:50:47.985Z"", ""info"": null}, {""eventType"": ""promptStart"", ""localTime"": ""2026-02-26T19:50:47.985Z"", ""info"": null}, {""eventType"": ""responseEnable"", ""localTime"": ""2026-02-26T19:50:47.986Z"", ""info"": null}, {""eventType"": ""submitEnable"", ""localTime"": ""2026-02-26T19:50:47.988Z"", ""info"": null}], ""comments"": [], ""prompt"": {""text"": ""Please complete the following sentence with a SINGLE WORD: 'What is the figure doing? the figure is _____' "", ""url"": ""/static/assets/cached/label_experiment/nodes/node_28__prompt/0ae423eb1cf55e86e1afdf7cdd617a54.webm"", ""play_window"": [0.0, null], ""mirrored"": false}, ""control"": {""one_line"": true, ""width"": null, ""height"": null, ""text_align"": ""left"", ""block_copy_paste"": true}}",Response,_Response
