vars,id,creation_time,failed,failed_reason,time_of_death,type,max_size,full,role,n_pending_infos,n_completed_infos,n_failed_infos,n_alive_nodes,n_failed_nodes,trial_maker_id,module_id,target_n_trials,participant_group,sync_group_type,sync_group_id,participant_id,async_post_grow_network_required,async_post_grow_network_requested,async_post_grow_network_complete,async_post_grow_network_failed,id_within_participant,n_all_trials,n_alive_trials,n_failed_trials,n_completed_trials,n_all_nodes,chain_type,head_id,trials_per_node,definition,context,block,class,object_type
{},576,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,576,1000000,{},,block-a,StaticNetwork,Network
{},577,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,577,1000000,{},,block-a,StaticNetwork,Network
{},578,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,578,1000000,{},,block-a,StaticNetwork,Network
{},579,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,579,1000000,{},,block-a,StaticNetwork,Network
{},580,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,580,1000000,{},,block-a,StaticNetwork,Network
{},581,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,581,1000000,{},,block-a,StaticNetwork,Network
{},582,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,13,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,13,13,0,13,1,across,582,1000000,{},,block-a,StaticNetwork,Network
{},583,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,583,1000000,{},,block-a,StaticNetwork,Network
{},584,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,584,1000000,{},,block-a,StaticNetwork,Network
{},585,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,585,1000000,{},,block-a,StaticNetwork,Network
{},586,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,586,1000000,{},,block-a,StaticNetwork,Network
{},587,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,13,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,13,13,0,13,1,across,587,1000000,{},,block-a,StaticNetwork,Network
{},588,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,588,1000000,{},,block-a,StaticNetwork,Network
{},589,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,589,1000000,{},,block-a,StaticNetwork,Network
{},590,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,590,1000000,{},,block-a,StaticNetwork,Network
{},591,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,591,1000000,{},,block-a,StaticNetwork,Network
{},592,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,592,1000000,{},,block-a,StaticNetwork,Network
{},593,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,593,1000000,{},,block-a,StaticNetwork,Network
{},594,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,594,1000000,{},,block-a,StaticNetwork,Network
{},595,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,595,1000000,{},,block-a,StaticNetwork,Network
{},596,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,596,1000000,{},,block-a,StaticNetwork,Network
{},597,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,597,1000000,{},,block-a,StaticNetwork,Network
{},598,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,598,1000000,{},,block-a,StaticNetwork,Network
{},599,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,13,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,13,13,0,13,1,across,599,1000000,{},,block-a,StaticNetwork,Network
{},600,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,600,1000000,{},,block-a,StaticNetwork,Network
{},601,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,601,1000000,{},,block-a,StaticNetwork,Network
{},602,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,602,1000000,{},,block-a,StaticNetwork,Network
{},603,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,603,1000000,{},,block-a,StaticNetwork,Network
{},604,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,604,1000000,{},,block-a,StaticNetwork,Network
{},605,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,605,1000000,{},,block-a,StaticNetwork,Network
{},606,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,606,1000000,{},,block-a,StaticNetwork,Network
{},607,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,607,1000000,{},,block-a,StaticNetwork,Network
{},608,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,608,1000000,{},,block-a,StaticNetwork,Network
{},609,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,609,1000000,{},,block-a,StaticNetwork,Network
{},610,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,610,1000000,{},,block-a,StaticNetwork,Network
{},611,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,611,1000000,{},,block-a,StaticNetwork,Network
{},612,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,612,1000000,{},,block-a,StaticNetwork,Network
{},613,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,613,1000000,{},,block-a,StaticNetwork,Network
{},614,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,614,1000000,{},,block-a,StaticNetwork,Network
{},615,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,615,1000000,{},,block-a,StaticNetwork,Network
{},616,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,616,1000000,{},,block-a,StaticNetwork,Network
{},617,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,617,1000000,{},,block-a,StaticNetwork,Network
{},618,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,618,1000000,{},,block-a,StaticNetwork,Network
{},619,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,619,1000000,{},,block-a,StaticNetwork,Network
{},620,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,620,1000000,{},,block-a,StaticNetwork,Network
{},621,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,621,1000000,{},,block-a,StaticNetwork,Network
{},622,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,622,1000000,{},,block-a,StaticNetwork,Network
{},623,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,13,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,13,13,0,13,1,across,623,1000000,{},,block-a,StaticNetwork,Network
{},624,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,624,1000000,{},,block-a,StaticNetwork,Network
{},625,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,625,1000000,{},,block-a,StaticNetwork,Network
{},626,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,13,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,13,13,0,13,1,across,626,1000000,{},,block-a,StaticNetwork,Network
{},627,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,627,1000000,{},,block-a,StaticNetwork,Network
{},628,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,628,1000000,{},,block-a,StaticNetwork,Network
{},629,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,629,1000000,{},,block-a,StaticNetwork,Network
{},630,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,630,1000000,{},,block-a,StaticNetwork,Network
{},631,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,631,1000000,{},,block-a,StaticNetwork,Network
{},632,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,632,1000000,{},,block-a,StaticNetwork,Network
{},633,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,13,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,13,13,0,13,1,across,633,1000000,{},,block-a,StaticNetwork,Network
{},634,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,634,1000000,{},,block-a,StaticNetwork,Network
{},635,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,635,1000000,{},,block-a,StaticNetwork,Network
{},636,2026-03-09 18:02:10,False,,,StaticNetwork,1,False,default,0,12,0,1,0,label_experiment,label_experiment,1000000,participant-group-1,,,,False,False,False,False,,12,12,0,12,1,across,636,1000000,{},,block-a,StaticNetwork,Network
